win_start,win_end,center_index,window_date,window_start_date,window_end_date,D,D_stderr,D_ci_low,D_ci_high,beta_acf,beta_acf_stderr,beta_acf_ci_low,beta_acf_ci_high,beta_acf_r2,De_acf_TL_JOINT,De_acf_TL_JOINT_stderr,De_acf_TL_AR,De_acf_TL_AR_stderr,De_acf_Student,De_acf_Student_stderr,beta_hac,beta_hac_stderr,beta_hac_r2,De_hac_TL_JOINT,De_hac_TL_JOINT_stderr,De_hac_TL_AR,De_hac_TL_AR_stderr,De_hac_Student,De_hac_Student_stderr,beta_dfa,beta_dfa_stderr,beta_dfa_ci_low,beta_dfa_ci_high,beta_dfa_H,beta_dfa_r2,De_dfa_TL_JOINT,De_dfa_TL_JOINT_stderr,De_dfa_TL_AR,De_dfa_TL_AR_stderr,De_dfa_Student,De_dfa_Student_stderr,beta_bayes,beta_bayes_stderr,De_bayes_TL_JOINT,De_bayes_TL_JOINT_stderr,De_bayes_TL_AR,De_bayes_TL_AR_stderr,De_bayes_Student,De_bayes_Student_stderr,beta_whittle,beta_whittle_stderr,beta_whittle_m,De_whittle_TL_JOINT,De_whittle_TL_JOINT_stderr,De_whittle_TL_AR,De_whittle_TL_AR_stderr,De_whittle_Student,De_whittle_Student_stderr,,epsilon
21098,21223,21160,1976-11-16T00:00:00,1976-08-18T00:00:00,1977-02-14T00:00:00,,,,,1.3897449618000166,0.6304037220749519,0.07857912,2.3658636637338017,0.3415865392338272,0.25439292168844724,0.10964460339609927,0.25843919919094843,0.11029797379448412,0.24716828730727708,0.10869816538704681,1.3261816030001392,0.3902669415326148,0.3087009053620766,0.2025460657031642,0.094810138,0.21100634897834428,0.099092971,0.1865833966686862,0.086498192,,,,,,,,,,,,,1.1755487224746541,0.47803651039572476,0.2386130318781582,0.1068066379842818,0.2441052973044504,0.10827300286521946,0.22884079539875563,0.10435176575475183,,,,,,,,,,,0.158439199
21120,21245,21182,1976-12-17T00:00:00,1976-09-20T00:00:00,1977-03-17T00:00:00,,,,,0.7831873423188672,0.772564366,0.24744783220807082,3.139242120658145,0.28890651908486586,0.27842708388539733,0.11065160080801174,0.2795634138248769,0.11074579610334076,0.27684298900609744,0.11055425533978307,0.7855640351872517,0.14420547675802925,0.3028505320182945,0.12539154848014178,0.026161905464916792,0.1252753715216017,0.027216065961995602,0.1270506065709964,0.025381935647058842,,,,,,,,,,,,,0.810538725,0.38955216152055744,0.2412215759987248,0.10672960929494497,0.24578715659850142,0.10810135637516494,0.23426132516655757,0.1046368175978695,,,,,,,,,,,0.179563414
21142,21267,21204,1977-01-19T00:00:00,1976-10-20T00:00:00,1977-04-19T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
21164,21289,21226,1977-02-18T00:00:00,1976-11-22T00:00:00,1977-05-19T00:00:00,,,,,1.0016078293847175,0.5567307971786334,0.093054914,2.1018447236706934,0.10883317751689758,0.25910479376492945,0.109888035,0.2623637069771392,0.11041319403409479,0.2538111189011123,0.10917695733538514,1.2939834855198344,0.7447001774776786,0.17582060302305125,0.2668271142273634,0.11064348659019692,0.2694383260930754,0.11089676239555304,0.26240401286282666,0.11038635366942816,,,,,,,,,,,,,1.1074646535770292,0.5250471397316936,0.2505373672217467,0.10892518645118875,0.2547770477599619,0.10977674260715845,0.24328885416047108,0.10764239161605516,,,,,,,,,,,0.162363707
21186,21311,21248,1977-03-23T00:00:00,1976-12-23T00:00:00,1977-06-21T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
21208,21333,21270,1977-04-25T00:00:00,1977-01-25T00:00:00,1977-07-25T00:00:00,,,,,2.3414875141232145,0.6286925481573366,0.047176918,2.1879842776154796,0.5547595923151744,0.2248717189983885,0.10401459877170556,0.23252683636829885,0.10640475340525024,0.20917952147415025,0.099139447,2.2431005689325767,0.4543141306158227,0.564526218,0.17728811636991376,0.081550272,0.18767206833640238,0.08869318,0.15627705317297125,0.0659724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132526836
21230,21355,21292,1977-05-25T00:00:00,1977-02-25T00:00:00,1977-08-24T00:00:00,,,,,1.3955270505605835,0.7037653511770732,0.042888129,2.8488366456149996,0.38914403165592804,0.2615087121391995,0.11034793552190901,0.26476126066550126,0.11074330594728306,0.25582054315882397,0.10986152780048225,1.4498995288975356,0.3470507850552856,0.4348988521927304,0.1743648484610394,0.078513105,0.18358294268527103,0.085546201,0.157047161,0.064701974,,,,,,,,,,,,,1.2736252648953217,0.44724363914868015,0.2254341049632579,0.10348955657891039,0.2322439934200284,0.10583151052344492,0.2128359316616101,0.099225823,,,,,,,,,,,0.164761261
21252,21377,21314,1977-06-27T00:00:00,1977-03-29T00:00:00,1977-09-26T00:00:00,,,,,0.37857595413907186,0.6616068133825953,0.022624944620150977,2.096508054375367,0.016599901522664773,0.284541744,0.11020578989750535,0.28478182362887405,0.11033200854817046,0.2847001097130012,0.10993804678691246,0.7133041760259764,0.7022910711696274,0.056132099111550815,0.2775660911293527,0.11059890028668302,0.2787372351622083,0.11072055909671859,0.2760152687923677,0.11044935968679608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184781824
21274,21399,21336,1977-07-29T00:00:00,1977-04-29T00:00:00,1977-10-26T00:00:00,,,,,1.1716880381880515,0.6179042125100627,0.10273031927565181,2.2303463707140323,0.7734799885501284,0.2597675343795254,0.11008568120084702,0.26309450430449755,0.11056171215731657,0.2541278133005084,0.10945900921112858,1.165510549,0.09616513,0.7763876763810641,0.10241194304662997,0.003534853,0.1062764173007239,0.00593151,0.11025147631842441,0.004891211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163094504
21296,21421,21358,1977-08-30T00:00:00,1977-06-01T00:00:00,1977-11-28T00:00:00,,,,,0.5649726050751106,0.5459961581100009,0.071333471,2.021480258107892,0.093451322,0.274967585,0.11035188152502919,0.2761828509832581,0.11057492360340224,0.27369556766110326,0.11000870827787115,0.41600450732975436,0.6259765834534582,0.052090059333384064,0.28284728078961513,0.11025281658719356,0.28324471662980755,0.11039367356752267,0.28280477284997113,0.10997148746002997,,,,,,,,,,,,,0.6096988635151934,0.39205379381485195,0.2572523320510618,0.10893811368821292,0.25993514831053144,0.1096637081579675,0.25410157603482153,0.10789472069040684,,,,,,,,,,,0.176182851
21318,21443,21380,1977-09-30T00:00:00,1977-07-01T00:00:00,1977-12-29T00:00:00,,,,,0.4125098977606206,0.5594689527490235,0.046315060010439495,2.019029791790289,0.080857711,0.28116395420422297,0.11019948298458945,0.28164113455001205,0.11038191591196744,0.2811440166699425,0.10984245359427668,0.24704345621254345,0.4443653644608841,0.031809713439382103,0.28518451076936996,0.10956199056021014,0.28481742745888683,0.1098686669071462,0.28693985157281665,0.10885984380648613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181641135
21340,21465,21402,1977-11-01T00:00:00,1977-08-04T00:00:00,1978-01-31T00:00:00,,,,,-0.076825339,,,,,0.47999636597977335,,0.4761818805788242,,0.44944725766336147,,-0.188665215,1.080999793008946,0.002426773,0.2931821492228268,0.1097195294316842,0.2926266402873567,0.10981457988571129,0.2943069454367651,0.10946485685742531,,,,,,,,,,,,,0.7453261526301229,0.5249798931793093,0.2661623066099347,0.11018672967640301,0.26842626731510405,0.11055353310750085,0.2629990373238366,0.10969681135835266,,,,,,,,,,,-0.003818119
21362,21487,21424,1977-12-02T00:00:00,1977-09-06T00:00:00,1978-03-03T00:00:00,,,,,-0.244948293,,,,,0.47427206615367085,,0.46090469742425266,,0.4666338587230771,,-0.310345603,0.4233349515844565,0.063515645,0.3151257574371979,0.10500076680568186,0.3115128304772692,0.10593449035096236,0.32074448358463614,0.10319708454939044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019095303
21384,21509,21446,1978-01-05T00:00:00,1977-10-06T00:00:00,1978-04-05T00:00:00,,,,,-0.105556483,,,,,0.4742713072139742,,0.46090453786460006,,0.4399006496565068,,-0.005632942,0.2420889073642918,1.9986731858545603e-05,0.31455201133801525,0.1031996418780395,0.309781508,0.10473756673997957,0.32215228689122277,0.10050340321437351,,,,,,,,,,,,,0.3824551386391717,0.3004760236059654,0.2632010186422158,0.10831598138435199,0.2641694818866996,0.10909070980865464,0.2641575539820426,0.10706362354830307,,,,,,,,,,,-0.019095462
21406,21531,21468,1978-02-06T00:00:00,1977-11-07T00:00:00,1978-05-05T00:00:00,,,,,1.3791627842250407,0.878048708,0.045718125,3.426959179931295,0.42454825588024014,0.2722070488634597,0.11084550465726875,0.2742334858897032,0.11097546488477926,0.2688031248613343,0.11077541168894013,1.3309939565892326,0.3995497165050052,0.4167919193375098,0.20586367751809082,0.096324252,0.21415833565262143,0.10030268490661615,0.1901928987475745,0.08862409,,,,,,,,,,,,,1.2620432936243116,0.39752507903877254,0.2098967297500125,0.097930668,0.21782433122387043,0.10153328175982772,0.19513344267026822,0.091105656,,,,,,,,,,,0.174233486
21428,21553,21490,1978-03-09T00:00:00,1977-12-08T00:00:00,1978-06-07T00:00:00,,,,,1.2679898420516487,0.5497722670311374,0.10933125376629767,2.1202966016827514,0.346358935,0.2476820142966824,0.10862377579182342,0.25236629701480795,0.10958987782880725,0.23933606202306773,0.10710356859429611,1.2493270197346464,0.29600006377445093,0.31923312606952736,0.16334779154711535,0.069351142,0.17150125053639825,0.076956285,0.14887644204099176,0.055551407,,,,,,,,,,,,,1.1527111124325815,0.4630973749544448,0.2364921314461441,0.10629767370275658,0.2421519957979381,0.10789395483016402,0.22644405116947716,0.1036021650124646,,,,,,,,,,,0.152366297
21450,21575,21512,1978-04-11T00:00:00,1978-01-11T00:00:00,1978-07-10T00:00:00,,,,,1.3845046928401874,0.5961265771758213,0.07124499,2.1580515581532005,0.36420634232210136,0.25021188243970405,0.10909048676365327,0.2547126955641883,0.10992542372503789,0.24209122873067312,0.1078037746865634,1.458870971621155,0.3501008898575967,0.393776715,0.17521169678355847,0.079136338,0.18446701707917024,0.086100912,0.15777704172249873,0.065412185,,,,,,,,,,,,,1.297053531943641,0.42640345580198963,0.2176462385519326,0.10095916254146006,0.22510996527845575,0.10390979898961918,0.20368589001708348,0.095421917,,,,,,,,,,,0.154712696
21472,21597,21534,1978-05-11T00:00:00,1978-02-10T00:00:00,1978-08-09T00:00:00,,,,,0.9806990996013483,0.5532156227907272,0.026809014,1.9736909963449611,0.22537995431144342,0.2595147598921517,0.10990861024906073,0.2627110566990586,0.110423402,0.2543647475888475,0.1092141538122235,0.8440658135611587,0.5672463361364298,0.15652788498589065,0.26606265138179014,0.11030663577023421,0.2684616048184783,0.11064767271816763,0.26247859549183716,0.10987331844622666,,,,,,,,,,,,,0.9132416617485287,0.4841447000779729,0.2533783297631845,0.10909967923405761,0.25709448290153875,0.10986354797152512,0.2474699250657699,0.1079934583832703,,,,,,,,,,,0.162711057
21494,21619,21556,1978-06-13T00:00:00,1978-03-15T00:00:00,1978-09-11T00:00:00,,,,,1.0881421362076698,0.7215432192790362,0.016579472560055677,2.564073264695904,0.1700246921479025,0.26992668,0.11068369984517169,0.2721062045339544,0.11088569091530515,0.2664126655875523,0.11048793068684387,0.8870605813976923,0.6211289138388504,0.12365849547234076,0.26882056526873227,0.11050682124301481,0.2709869763877346,0.11076635511776195,0.2655383450795813,0.11020147476454957,,,,,,,,,,,,,0.955277679,0.5098111843581793,0.2551199005371485,0.10938587108568734,0.25872594,0.1100695157089204,0.24930490538147038,0.1084111550161833,,,,,,,,,,,0.172106205
21516,21641,21578,1978-07-14T00:00:00,1978-04-17T00:00:00,1978-10-11T00:00:00,,,,,0.6938047216471876,0.5841895735047036,0.056837094,2.2400863286359938,0.2196968423644774,0.2725763856985017,0.11046532701410357,0.2741860320395375,0.1106884584352964,0.27046223649827816,0.1101694577007483,0.5576728778164715,0.43427432788083614,0.15565332098029372,0.2665602750188514,0.10980755759403123,0.26839033879031093,0.11025392413650041,0.2646868176228445,0.10914099584925102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174186032
21538,21663,21600,1978-08-15T00:00:00,1978-05-17T00:00:00,1978-11-10T00:00:00,,,,,1.840833973991661,0.7108536201524339,0.085380189,2.467919130757076,0.49542066794985173,0.25143742376529726,0.1094538833190445,0.2560098727565583,0.11020353859270055,0.2428358900213391,0.10829674291722151,1.7679459833518736,0.6455876762826442,0.4444312277176382,0.2450662377896748,0.10846760409945591,0.25033487086591244,0.10953148327435555,0.23503676846371035,0.10667877423699372,,,,,,,,,,,,,1.4300282489263971,0.4102917453409428,0.20339431037365296,0.095364512,0.21199719604142614,0.099595614,0.18686054617760983,0.086986178,,,,,,,,,,,0.156009873
21560,21685,21622,1978-09-15T00:00:00,1978-06-19T00:00:00,1978-12-13T00:00:00,,,,,1.2606858387342765,0.6900762597438247,0.061571042,2.4682395779280477,0.4314200500326628,0.263710936,0.11044874922073299,0.26665635948900845,0.1107898062055387,0.25869569706389994,0.11004964412866408,1.3612267645866163,0.2880557717215933,0.49397904531435777,0.151251976,0.058567274,0.1586920805670989,0.06678395,0.13804455536891763,0.043935721615558296,,,,,,,,,,,,,1.2732225351547464,0.41325247296137463,0.21478561780108232,0.099877017,0.22241495626589564,0.1030621773397954,0.20056386632115866,0.093886392,,,,,,,,,,,0.16665636
21582,21707,21644,1978-10-17T00:00:00,1978-07-20T00:00:00,1979-01-16T00:00:00,,,,,1.259474686174131,0.6186448723861372,0.067144634,2.0669197726545137,0.2479115829421158,0.257089438,0.10987533365402581,0.2607632612471081,0.1104365468480249,0.2507086008833683,0.10910049,1.0947642607182448,0.7101890790274501,0.2070841341916163,0.2691073778305393,0.11065622229248626,0.27137888326171705,0.1108758154895807,0.265429311,0.11043534772070833,,,,,,,,,,,,,1.0512274924417195,0.48559306331849994,0.24657741555825202,0.10822395725166965,0.2511428457965756,0.10927191951153739,0.23883240275069303,0.10659722766698355,,,,,,,,,,,0.160763261
21604,21729,21666,1978-11-16T00:00:00,1978-08-21T00:00:00,1979-02-15T00:00:00,,,,,2.9031401890024267,0.6069489076250639,0.023283836837907218,2.3166904523943868,0.6684568322433797,0.2025210732612963,0.095934694,0.21231487278351213,0.10041561837038893,0.18171366915039955,0.085809303,2.8521717998960128,0.5059850235709621,0.692669693,0.1729011148095366,0.078868961,0.18369772451459532,0.086631443,0.150740526,0.061437597,,,,,,,,,,,,,1.6573791844328898,0.3087143134073111,0.14412947076436333,0.051950412,0.1514561763162091,0.060603165724259694,0.13087095899834686,0.036187591012747926,,,,,,,,,,,0.112314873
21626,21751,21688,1978-12-19T00:00:00,1978-09-21T00:00:00,1979-03-20T00:00:00,,,,,1.4832691685064632,0.5683314037963559,0.029755404915359607,1.8092676831180654,0.3360515083711355,0.2423801372246322,0.107841816,0.24778424127999177,0.10906763980147503,0.23231708680615148,0.1057687405332867,1.5961858199222065,0.28809844945630414,0.36495087131286486,0.13848802354075235,0.045485012227475786,0.1447889200275167,0.053625088,0.1272812810320742,0.031199061099912072,,,,,,,,,,,,,1.2998352385946295,0.45680935023690233,0.22658720194439536,0.10386606911131781,0.23333527338182816,0.10612327194655928,0.21405444703471918,0.099755607,,,,,,,,,,,0.147784241
21648,21773,21710,1979-01-22T00:00:00,1978-10-23T00:00:00,1979-04-20T00:00:00,,,,,-1.118865322,,,,,0.47427090660346116,,0.46090468969107556,,0.4780909506456176,,-1.270726221,0.6068540149707838,0.285195713,0.32628580962932174,0.10255031452223001,0.3220007303916079,0.10372237532212879,0.3319662553347678,0.10064183406720793,,,,,,,,,,,,,0.31569334663042464,0.28218520370467626,0.26893807739093883,0.10824511466792436,0.2689816310837246,0.10900308240884113,0.27157930486494186,0.10688679954287357,,,,,,,,,,,-0.01909531
21670,21795,21732,1979-02-22T00:00:00,1978-11-22T00:00:00,1979-05-22T00:00:00,,,,,0.165209579,0.7748233171187177,0.074919348,3.173743729595982,0.017575601404268393,0.28988056672042467,0.10990041318520698,0.2895806624030738,0.11001614441629315,0.29078208792618776,0.10960849933212792,0.014443282,0.5183960777308034,0.000113379,0.2955647765159532,0.10883779630732254,0.2942320837914942,0.1091632179661934,0.2984326756677242,0.10803328942476358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076468859
21692,21817,21754,1979-03-26T00:00:00,1978-12-26T00:00:00,1979-06-21T00:00:00,,,,,0.6724864209134249,0.6140627021631923,0.16855255862709717,2.335147501322784,0.1132409532151416,0.2749051004629497,0.1105131386439966,0.2762801664753782,0.11069439440914287,0.27315044204608696,0.11026978731335636,0.5472282614950149,0.6147279060918687,0.067437031,0.27870224019298995,0.11042293499420491,0.2795985765382424,0.11057756185555416,0.2778150432318973,0.11017335436925119,,,,,,,,,,,,,0.7541216286684851,0.46218092163947777,0.2586044735814035,0.10949423231826105,0.2615648679428274,0.11010133590115814,0.2543807729753879,0.10864291430866252,,,,,,,,,,,0.176280167
21714,21839,21776,1979-04-26T00:00:00,1979-01-26T00:00:00,1979-07-24T00:00:00,,,,,2.495795454,0.5779258193406731,0.075656995,1.8549938720601091,0.6676328530396138,0.2077922474220023,0.098065617,0.21703281396860374,0.10198876865066617,0.18844657359591366,0.089469152,2.569650384143849,0.2573967150414582,0.6782565865780947,0.108898523,0.012519993787261704,0.11295428677405485,0.014798509961928843,0.1106193679936877,0.005712493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117032814
21736,21861,21798,1979-05-29T00:00:00,1979-02-28T00:00:00,1979-08-23T00:00:00,,,,,0.2566047135733196,0.6435835982042604,0.076087422,2.4214850427074364,0.016656949717404612,0.2874472038389733,0.10995937617616468,0.28730459729484803,0.11010730523226918,0.2882680608027115,0.10960744493147705,0.19366790453004656,0.621970865,0.009573434,0.2890208740041707,0.1097855462003132,0.2886551640831577,0.10995629855618794,0.2902361207489219,0.10936533665768018,,,,,,,,,,,,,0.5958380011415797,0.4298787675513966,0.2636818340803358,0.10965534145767575,0.2658404219543537,0.11016550187292828,0.2612267604405885,0.10891491491964483,,,,,,,,,,,0.152657
21758,21883,21820,1979-06-27T00:00:00,1979-03-30T00:00:00,1979-09-25T00:00:00,,,,,0.2096044263897222,0.7610610324441178,0.16844032191695998,2.863570347,0.006842414,0.2890507121031527,0.10996621663209204,0.28884126252274034,0.11007906739608378,0.2898199815326593,0.10968705676532645,0.4359989660541559,0.7877597809541969,0.028220289729220305,0.2851340012707191,0.11031216104468902,0.2854329015043691,0.11039519626462663,0.28502590079590806,0.11014414721749816,,,,,,,,,,,,,0.7682185799010124,0.49582372910453987,0.2621194119259277,0.10988814361890421,0.2647893103270864,0.11036980704176372,0.25828946819276466,0.10923026586018465,,,,,,,,,,,0.114334205
21780,21905,21842,1979-07-30T00:00:00,1979-05-02T00:00:00,1979-10-25T00:00:00,,,,,-0.282753002,,,,,0.47427234084128495,,0.46090469424346475,,0.4609044932714473,,-0.394258334,0.7735425213961109,0.027877154473757715,0.2996404211789594,0.10868871481138516,0.29817669341850384,0.1089470396100687,0.30229076820024875,0.10805032491466904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019095306
21802,21927,21864,1979-08-29T00:00:00,1979-06-02T00:00:00,1979-11-27T00:00:00,,,,,-0.000283734,,,,,0.4666338062798001,,0.41316644955551834,,0.39979856161765875,,-0.091013734,0.43893884111925674,0.004305278,0.3030047449994024,0.10746653737967944,0.3006325054091568,0.10803349915992103,0.3074097330985137,0.10617729716056952,,,,,,,,,,,,,0.3754425975356697,0.30940369,0.26551824819966235,0.10858338126232372,0.2663591522902714,0.10929212548952674,0.2665459954336996,0.10740330165471933,,,,,,,,,,,-0.06683355
21824,21949,21886,1979-10-01T00:00:00,1979-07-03T00:00:00,1979-12-28T00:00:00,,,,,0.28888725218894884,0.745311276,0.15055691661845338,2.7750944190710896,0.057366543,0.28746408893264563,0.11009036338668939,0.28743620909487855,0.1101970315213895,0.28795299403198854,0.10983949455445612,0.22214304513259656,0.32982370490599566,0.035723123,0.28373286736094966,0.10878014244599228,0.28278994809065905,0.10932401540059393,0.28710144366553914,0.10758152041301063,,,,,,,,,,,,,0.47729982880410526,0.34381593500222957,0.26037252600169103,0.1087294205020145,0.2622311495264794,0.10945348161303023,0.2592480193647008,0.10763841575700889,,,,,,,,,,,0.178020815
21846,21971,21908,1979-10-31T00:00:00,1979-08-03T00:00:00,1980-01-30T00:00:00,,,,,0.40348147901191916,0.7138483778932747,0.039565483,2.154596298274551,0.10929420822305802,0.2847745307456689,0.11026045466223597,0.2850490741310968,0.11036593133872685,0.28479542205574193,0.11004095430014937,0.37282737918726866,0.2953856133514767,0.08846481,0.2635176554829034,0.10824765031980596,0.26437088227431593,0.10903279189566022,0.2647353223919055,0.1069675270682985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185049074
21868,21993,21930,1979-12-03T00:00:00,1979-09-05T00:00:00,1980-03-03T00:00:00,,,,,1.6494662764187813,0.4687120159399943,0.059277563479712886,1.6175493192953663,0.3041002779649312,0.21111401021233275,0.098905561,0.2195170957313297,0.1024542390858847,0.1945072991081469,0.091731707,1.5001313146334039,0.7182971438460513,0.276601108,0.2602593070137689,0.11028726601937519,0.26369538827280714,0.11071488269448636,0.2541512776813548,0.10974585580338897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119517096
